"","year","month","HourlySeaLevelPressure"
"65341","2014","05",101613.86
"65342","2014","05",101580
"65343","2014","05",101613.86
"65344","2014","05",101546.14
"65345","2014","05",101512.28
"65346","2014","05",101478.42
"65347","2014","05",101512.28
"65348","2014","05",101512.28
"65349","2014","05",101478.42
"65350","2014","05",101444.56
"65351","2014","05",101512.28
"65352","2014","05",101512.28
"65353","2014","05",101478.42
"65354","2014","05",101478.42
"65355","2014","05",101580
"65356","2014","05",101478.42
"65357","2014","05",101444.56
"65358","2014","05",101444.56
"65359","2014","05",101410.7
"65360","2014","05",101444.56
"65361","2014","05",101478.42
"65362","2014","05",101444.56
"65363","2014","05",101376.84
"65364","2014","05",101342.98
"65365","2014","05",101309.12
"65366","2014","05",101275.26
"65367","2014","05",101309.12
"65368","2014","05",101342.98
"65369","2014","05",101309.12
"65370","2014","05",101309.12
"65371","2014","05",101342.98
"65372","2014","05",101376.84
"65373","2014","05",101342.98
"65374","2014","05",101342.98
"65375","2014","05",101342.98
"65376","2014","05",101275.26
"65377","2014","05",101342.98
"65378","2014","05",101410.7
"65379","2014","05",101444.56
"65380","2014","05",101580
"65381","2014","05",101478.42
"65382","2014","05",101512.28
"65383","2014","05",101512.28
"65384","2014","05",101546.14
"65385","2014","05",101512.28
"65386","2014","05",101546.14
"65387","2014","05",101444.56
"65388","2014","05",101376.84
"65389","2014","05",101342.98
"65390","2014","05",101309.12
"65391","2014","05",101410.7
"65392","2014","05",101444.56
"65393","2014","05",101444.56
"65394","2014","05",101478.42
"65395","2014","05",101512.28
"65396","2014","05",101512.28
"65397","2014","05",101546.14
"65398","2014","05",101546.14
"65399","2014","05",101512.28
"65400","2014","05",101512.28
"65401","2014","05",101613.86
"65402","2014","05",101647.72
"65403","2014","05",101613.86
"65404","2014","05",101613.86
"65405","2014","05",101580
"65406","2014","05",101580
"65407","2014","06",101613.86
"65408","2014","06",101647.72
"65409","2014","06",101647.72
"65410","2014","06",101647.72
"65411","2014","06",101647.72
"65412","2014","06",101647.72
"65413","2014","06",101613.86
"65414","2014","06",101512.28
"65415","2014","06",101478.42
"65416","2014","06",101478.42
"65417","2014","06",101478.42
"65418","2014","06",101444.56
"65419","2014","06",101376.84
"65420","2014","06",101342.98
"65421","2014","06",101342.98
"65422","2014","06",101309.12
"65423","2014","06",101309.12
"65424","2014","06",101342.98
"65425","2014","06",101275.26
"65426","2014","06",101275.26
"65427","2014","06",101275.26
"65428","2014","06",101309.12
"65429","2014","06",101309.12
"65430","2014","06",101309.12
"65431","2014","06",101580
"65432","2014","06",101309.12
"65433","2014","06",101241.4
"65434","2014","06",101241.4
"65435","2014","06",101241.4
"65436","2014","06",101275.26
"65437","2014","06",101309.12
"65438","2014","06",101207.54
"65439","2014","06",101139.82
"65440","2014","06",101173.68
"65441","2014","06",101139.82
"65442","2014","06",101139.82
"65443","2014","06",101072.1
"65444","2014","06",101072.1
"65445","2014","06",101072.1
"65446","2014","06",101105.96
"65447","2014","06",101139.82
"65448","2014","06",101173.68
"65449","2014","06",101275.26
"65450","2014","06",101241.4
"65451","2014","06",101207.54
"65452","2014","06",101241.4
"65453","2014","06",101275.26
"65454","2014","06",101309.12
"65455","2014","06",101309.12
"65456","2014","06",101580
"65457","2014","06",101342.98
"65458","2014","06",101342.98
"65459","2014","06",101376.84
"65460","2014","06",101444.56
"65461","2014","06",101478.42
"65462","2014","06",101512.28
"65463","2014","06",101444.56
"65464","2014","06",101410.7
"65465","2014","06",101376.84
"65466","2014","06",101410.7
"65467","2014","06",101410.7
"65468","2014","06",101410.7
"65469","2014","06",101342.98
"65470","2014","06",101342.98
"65471","2014","06",101342.98
"65472","2014","06",101342.98
"65473","2014","06",101342.98
"65474","2014","06",101376.84
"65475","2014","06",101376.84
"65476","2014","06",101309.12
"65477","2014","06",101376.84
"65478","2014","06",101444.56
"65479","2014","06",101478.42
"65480","2014","06",101478.42
"65481","2014","06",101580
"65482","2014","06",101512.28
"65483","2014","06",101546.14
"65484","2014","06",101546.14
"65485","2014","06",101546.14
"65486","2014","06",101580
"65487","2014","06",101613.86
"65488","2014","06",101546.14
"65489","2014","06",101512.28
"65490","2014","06",101478.42
"65491","2014","06",101512.28
"65492","2014","06",101512.28
"65493","2014","06",101478.42
"65494","2014","06",101444.56
"65495","2014","06",101444.56
"65496","2014","06",101444.56
"65497","2014","06",101410.7
"65498","2014","06",101410.7
"65499","2014","06",101410.7
"65500","2014","06",101410.7
"65501","2014","06",101444.56
"65502","2014","06",101478.42
"65503","2014","06",101512.28
"65504","2014","06",101512.28
"65505","2014","06",101478.42
"65506","2014","06",101580
"65507","2014","06",101444.56
"65508","2014","06",101478.42
"65509","2014","06",101512.28
"65510","2014","06",101512.28
"65511","2014","06",101546.14
"65512","2014","06",101546.14
"65513","2014","06",101546.14
"65514","2014","06",101478.42
"65515","2014","06",101444.56
"65516","2014","06",101376.84
"65517","2014","06",101342.98
"65518","2014","06",101342.98
"65519","2014","06",101275.26
"65520","2014","06",101275.26
"65521","2014","06",101580
"65522","2014","06",101580
"65523","2014","06",101342.98
"65524","2014","06",101241.4
"65525","2014","06",101275.26
"65526","2014","06",101275.26
"65527","2014","06",101241.4
"65528","2014","06",101275.26
"65529","2014","06",101275.26
"65530","2014","06",101275.26
"65531","2014","06",101275.26
"65532","2014","06",101275.26
"65533","2014","06",101580
"65534","2014","06",101241.4
"65535","2014","06",101241.4
"65536","2014","06",101275.26
"65537","2014","06",101241.4
"65538","2014","06",101309.12
"65539","2014","06",101309.12
"65540","2014","06",101275.26
"65541","2014","06",101241.4
"65542","2014","06",101173.68
"65543","2014","06",101207.54
"65544","2014","06",101207.54
"65545","2014","06",101207.54
"65546","2014","06",101139.82
"65547","2014","06",101139.82
"65548","2014","06",101173.68
"65549","2014","06",101580
"65550","2014","06",101580
"65551","2014","06",101309.12
"65552","2014","06",101275.26
"65553","2014","06",101376.84
"65554","2014","06",101241.4
"65555","2014","06",101241.4
"65556","2014","06",101275.26
"65557","2014","06",101342.98
"65558","2014","06",101309.12
"65559","2014","06",101309.12
"65560","2014","06",101580
"65561","2014","06",101275.26
"65562","2014","06",101342.98
"65563","2014","06",101410.7
"65564","2014","06",101478.42
"65565","2014","06",101478.42
"65566","2014","06",101512.28
"65567","2014","06",101444.56
"65568","2014","06",101376.84
"65569","2014","06",101309.12
"65570","2014","06",101342.98
"65571","2014","06",101342.98
"65572","2014","06",101309.12
"65573","2014","06",101207.54
"65574","2014","06",101173.68
"65575","2014","06",101207.54
"65576","2014","06",101241.4
"65577","2014","06",101309.12
"65578","2014","06",101309.12
"65579","2014","06",101342.98
"65580","2014","06",101342.98
"65581","2014","06",101444.56
"65582","2014","06",101478.42
"65583","2014","06",101478.42
"65584","2014","06",101512.28
"65585","2014","06",101580
"65586","2014","06",101546.14
"65587","2014","06",101580
"65588","2014","06",101580
"65589","2014","06",101647.72
"65590","2014","06",101681.58
"65591","2014","06",101715.44
"65592","2014","06",101647.72
"65593","2014","06",101647.72
"65594","2014","06",101613.86
"65595","2014","06",101613.86
"65596","2014","06",101613.86
"65597","2014","06",101580
"65598","2014","06",101580
"65599","2014","06",101546.14
"65600","2014","06",101478.42
"65601","2014","06",101444.56
"65602","2014","06",101444.56
"65603","2014","06",101478.42
"65604","2014","06",101410.7
"65605","2014","06",101444.56
"65606","2014","06",101512.28
"65607","2014","06",101512.28
"65608","2014","06",101512.28
"65609","2014","06",101512.28
"65610","2014","06",101580
"65611","2014","06",101512.28
"65612","2014","06",101512.28
"65613","2014","06",101478.42
"65614","2014","06",101478.42
"65615","2014","06",101512.28
"65616","2014","06",101546.14
"65617","2014","06",101478.42
"65618","2014","06",101410.7
"65619","2014","06",101342.98
"65620","2014","06",101309.12
"65621","2014","06",101275.26
"65622","2014","06",101241.4
"65623","2014","06",101241.4
"65624","2014","06",101207.54
"65625","2014","06",101173.68
"65626","2014","06",101173.68
"65627","2014","06",101173.68
"65628","2014","06",101173.68
"65629","2014","06",101173.68
"65630","2014","06",101139.82
"65631","2014","06",101173.68
"65632","2014","06",101207.54
"65633","2014","06",101173.68
"65634","2014","06",101173.68
"65635","2014","06",101580
"65636","2014","06",101173.68
"65637","2014","06",101173.68
"65638","2014","06",101207.54
"65639","2014","06",101241.4
"65640","2014","06",101275.26
"65641","2014","06",101275.26
"65642","2014","06",101275.26
"65643","2014","06",101207.54
"65644","2014","06",101173.68
"65645","2014","06",101173.68
"65646","2014","06",101105.96
"65647","2014","06",101105.96
"65648","2014","06",101072.1
"65649","2014","06",101072.1
"65650","2014","06",101038.24
"65651","2014","06",101580
"65652","2014","06",101580
"65653","2014","06",101072.1
"65654","2014","06",101072.1
"65655","2014","06",101105.96
"65656","2014","06",101105.96
"65657","2014","06",101105.96
"65658","2014","06",101139.82
"65659","2014","06",101173.68
"65660","2014","06",101207.54
"65661","2014","06",101173.68
"65662","2014","06",101580
"65663","2014","06",101173.68
"65664","2014","06",101173.68
"65665","2014","06",101139.82
"65666","2014","06",101173.68
"65667","2014","06",101207.54
"65668","2014","06",101241.4
"65669","2014","06",101241.4
"65670","2014","06",101207.54
"65671","2014","06",101207.54
"65672","2014","06",101173.68
"65673","2014","06",101207.54
"65674","2014","06",101173.68
"65675","2014","06",101173.68
"65676","2014","06",101207.54
"65677","2014","06",101207.54
"65678","2014","06",101241.4
"65679","2014","06",101275.26
"65680","2014","06",101275.26
"65681","2014","06",101207.54
"65682","2014","06",101207.54
"65683","2014","06",101275.26
"65684","2014","06",101241.4
"65685","2014","06",101275.26
"65686","2014","06",101207.54
"65687","2014","06",101580
"65688","2014","06",101139.82
"65689","2014","06",101139.82
"65690","2014","06",101139.82
"65691","2014","06",101038.24
"65692","2014","06",101004.38
"65693","2014","06",100970.52
"65694","2014","06",101038.24
"65695","2014","06",101105.96
"65696","2014","06",101139.82
"65697","2014","06",101173.68
"65698","2014","06",101241.4
"65699","2014","06",101173.68
"65700","2014","06",101173.68
"65701","2014","06",101173.68
"65702","2014","06",101173.68
"65703","2014","06",101105.96
"65704","2014","06",101072.1
"65705","2014","06",101105.96
"65706","2014","06",101072.1
"65707","2014","06",101072.1
"65708","2014","06",101139.82
"65709","2014","06",101105.96
"65710","2014","06",101139.82
"65711","2014","06",101105.96
"65712","2014","06",101580
"65713","2014","06",101105.96
"65714","2014","06",101072.1
"65715","2014","06",101072.1
"65716","2014","06",101139.82
"65717","2014","06",101207.54
"65718","2014","06",101207.54
"65719","2014","06",101207.54
"65720","2014","06",101241.4
"65721","2014","06",101241.4
"65722","2014","06",101207.54
"65723","2014","06",101241.4
"65724","2014","06",101241.4
"65725","2014","06",101241.4
"65726","2014","06",101241.4
"65727","2014","06",101207.54
"65728","2014","06",101309.12
"65729","2014","06",101309.12
"65730","2014","06",101342.98
"65731","2014","06",101410.7
"65732","2014","06",101478.42
"65733","2014","06",101580
"65734","2014","06",101613.86
"65735","2014","06",101613.86
"65736","2014","06",101613.86
"65737","2014","06",101580
"65738","2014","06",101613.86
"65739","2014","06",101613.86
"65740","2014","06",101613.86
"65741","2014","06",101647.72
"65742","2014","06",101647.72
"65743","2014","06",101613.86
"65744","2014","06",101512.28
"65745","2014","06",101512.28
"65746","2014","06",101444.56
"65747","2014","06",101444.56
"65748","2014","06",101444.56
"65749","2014","06",101444.56
"65750","2014","06",101444.56
"65751","2014","06",101410.7
"65752","2014","06",101444.56
"65753","2014","06",101342.98
"65754","2014","06",101275.26
"65755","2014","06",101309.12
"65756","2014","06",101241.4
"65757","2014","06",101173.68
"65758","2014","06",101173.68
"65759","2014","06",101105.96
"65760","2014","06",101038.24
"65761","2014","06",101004.38
"65762","2014","06",101580
"65763","2014","06",101004.38
"65764","2014","06",101004.38
"65765","2014","06",101004.38
"65766","2014","06",100936.66
"65767","2014","06",100936.66
"65768","2014","06",100936.66
"65769","2014","06",100902.8
"65770","2014","06",100801.22
"65771","2014","06",100767.36
"65772","2014","06",100733.5
"65773","2014","06",100767.36
"65774","2014","06",100767.36
"65775","2014","06",100835.08
"65776","2014","06",100868.94
"65777","2014","06",100868.94
"65778","2014","06",100868.94
"65779","2014","06",100868.94
"65780","2014","06",100902.8
"65781","2014","06",100868.94
"65782","2014","06",100801.22
"65783","2014","06",100801.22
"65784","2014","06",100767.36
"65785","2014","06",100733.5
"65786","2014","06",100699.64
"65787","2014","06",101580
"65788","2014","06",100631.92
"65789","2014","06",100665.78
"65790","2014","06",100564.2
"65791","2014","06",100598.06
"65792","2014","06",100598.06
"65793","2014","06",100631.92
"65794","2014","06",100665.78
"65795","2014","06",100631.92
"65796","2014","06",100699.64
"65797","2014","06",100733.5
"65798","2014","06",100733.5
"65799","2014","06",100733.5
"65800","2014","06",100733.5
"65801","2014","06",100835.08
"65802","2014","06",100801.22
"65803","2014","06",100835.08
"65804","2014","06",100868.94
"65805","2014","06",100936.66
"65806","2014","06",100970.52
"65807","2014","06",101004.38
"65808","2014","06",101004.38
"65809","2014","06",101004.38
"65810","2014","06",100970.52
"65811","2014","06",100902.8
"65812","2014","06",101580
"65813","2014","06",100868.94
"65814","2014","06",100902.8
"65815","2014","06",100902.8
"65816","2014","06",100970.52
"65817","2014","06",101072.1
"65818","2014","06",101105.96
"65819","2014","06",101105.96
"65820","2014","06",101139.82
"65821","2014","06",101139.82
"65822","2014","06",101173.68
"65823","2014","06",101173.68
"65824","2014","06",101173.68
"65825","2014","06",101105.96
"65826","2014","06",101139.82
"65827","2014","06",101207.54
"65828","2014","06",101309.12
"65829","2014","06",101342.98
"65830","2014","06",101444.56
"65831","2014","06",101478.42
"65832","2014","06",101512.28
"65833","2014","06",101580
"65834","2014","06",101512.28
"65835","2014","06",101546.14
"65836","2014","06",101512.28
"65837","2014","06",101580
"65838","2014","06",101546.14
"65839","2014","06",101580
"65840","2014","06",101613.86
"65841","2014","06",101647.72
"65842","2014","06",101647.72
"65843","2014","06",101715.44
"65844","2014","06",101681.58
"65845","2014","06",101647.72
"65846","2014","06",101613.86
"65847","2014","06",101546.14
"65848","2014","06",101512.28
"65849","2014","06",101512.28
"65850","2014","06",101512.28
"65851","2014","06",101512.28
"65852","2014","06",101512.28
"65853","2014","06",101546.14
"65854","2014","06",101613.86
"65855","2014","06",101647.72
"65856","2014","06",101647.72
"65857","2014","06",101681.58
"65858","2014","06",101681.58
"65859","2014","06",101749.3
"65860","2014","06",101783.16
"65861","2014","06",101783.16
"65862","2014","06",101580
"65863","2014","06",101749.3
"65864","2014","06",101715.44
"65865","2014","06",101715.44
"65866","2014","06",101783.16
"65867","2014","06",101850.88
"65868","2014","06",101918.6
"65869","2014","06",101817.02
"65870","2014","06",101783.16
"65871","2014","06",101749.3
"65872","2014","06",101749.3
"65873","2014","06",101749.3
"65874","2014","06",101749.3
"65875","2014","06",101749.3
"65876","2014","06",101681.58
"65877","2014","06",101715.44
"65878","2014","06",101749.3
"65879","2014","06",101783.16
"65880","2014","06",101850.88
"65881","2014","06",101783.16
"65882","2014","06",101715.44
"65883","2014","06",101681.58
"65884","2014","06",101817.02
"65885","2014","06",101749.3
"65886","2014","06",101647.72
"65887","2014","06",101580
"65888","2014","06",101613.86
"65889","2014","06",101580
"65890","2014","06",101546.14
"65891","2014","06",101613.86
"65892","2014","06",101681.58
"65893","2014","06",101715.44
"65894","2014","06",101681.58
"65895","2014","06",101647.72
"65896","2014","06",101580
"65897","2014","06",101613.86
"65898","2014","06",101613.86
"65899","2014","06",101512.28
"65900","2014","06",101512.28
"65901","2014","06",101580
"65902","2014","06",101580
"65903","2014","06",101580
"65904","2014","06",101613.86
"65905","2014","06",101613.86
"65906","2014","06",101580
"65907","2014","06",101546.14
"65908","2014","06",101512.28
"65909","2014","06",101580
"65910","2014","06",101512.28
"65911","2014","06",101546.14
"65912","2014","06",101580
"65913","2014","06",101546.14
"65914","2014","06",101580
"65915","2014","06",101546.14
"65916","2014","06",101512.28
"65917","2014","06",101512.28
"65918","2014","06",101546.14
"65919","2014","06",101478.42
"65920","2014","06",101376.84
"65921","2014","06",101241.4
"65922","2014","06",101275.26
"65923","2014","06",101275.26
"65924","2014","06",101309.12
"65925","2014","06",101342.98
"65926","2014","06",101342.98
"65927","2014","06",101342.98
"65928","2014","06",101342.98
"65929","2014","06",101376.84
"65930","2014","06",101342.98
"65931","2014","06",101342.98
"65932","2014","06",101309.12
"65933","2014","06",101342.98
"65934","2014","06",101376.84
"65935","2014","06",101376.84
"65936","2014","06",101410.7
"65937","2014","06",101580
"65938","2014","06",101444.56
"65939","2014","06",101444.56
"65940","2014","06",101478.42
"65941","2014","06",101546.14
"65942","2014","06",101580
"65943","2014","06",101580
"65944","2014","06",101546.14
"65945","2014","06",101512.28
"65946","2014","06",101478.42
"65947","2014","06",101478.42
"65948","2014","06",101512.28
"65949","2014","06",101512.28
"65950","2014","06",101444.56
"65951","2014","06",101444.56
"65952","2014","06",101444.56
"65953","2014","06",101478.42
"65954","2014","06",101478.42
"65955","2014","06",101512.28
"65956","2014","06",101444.56
"65957","2014","06",101444.56
"65958","2014","06",101512.28
"65959","2014","06",101546.14
"65960","2014","06",101546.14
"65961","2014","06",101580
"65962","2014","06",101580
"65963","2014","06",101546.14
"65964","2014","06",101580
"65965","2014","06",101546.14
"65966","2014","06",101580
"65967","2014","06",101647.72
"65968","2014","06",101681.58
"65969","2014","06",101580
"65970","2014","06",101580
"65971","2014","06",101478.42
"65972","2014","06",101512.28
"65973","2014","06",101546.14
"65974","2014","06",101546.14
"65975","2014","06",101546.14
"65976","2014","06",101546.14
"65977","2014","06",101546.14
"65978","2014","06",101580
"65979","2014","06",101580
"65980","2014","06",101580
"65981","2014","06",101580
"65982","2014","06",101580
"65983","2014","06",101613.86
"65984","2014","06",101580
"65985","2014","06",101613.86
"65986","2014","06",101613.86
"65987","2014","06",101580
"65988","2014","06",101613.86
"65989","2014","06",101613.86
"65990","2014","06",101613.86
"65991","2014","06",101647.72
"65992","2014","06",101681.58
"65993","2014","06",101681.58
"65994","2014","06",101613.86
"65995","2014","06",101580
"65996","2014","06",101444.56
"65997","2014","06",101478.42
"65998","2014","06",101478.42
"65999","2014","06",101512.28
"66000","2014","06",101580
"66001","2014","06",101580
"66002","2014","06",101546.14
"66003","2014","06",101580
"66004","2014","06",101613.86
"66005","2014","06",101647.72
"66006","2014","06",101580
"66007","2014","06",101546.14
"66008","2014","06",101580
"66009","2014","06",101613.86
"66010","2014","06",101546.14
"66011","2014","06",101512.28
"66012","2014","06",101580
"66013","2014","06",101512.28
"66014","2014","06",101546.14
"66015","2014","06",101546.14
"66016","2014","06",101546.14
"66017","2014","06",101580
"66018","2014","06",101580
"66019","2014","06",101478.42
"66020","2014","06",101410.7
"66021","2014","06",101342.98
"66022","2014","06",101342.98
"66023","2014","06",101309.12
"66024","2014","06",101342.98
"66025","2014","06",101342.98
"66026","2014","06",101376.84
"66027","2014","06",101410.7
"66028","2014","06",101376.84
"66029","2014","06",101410.7
"66030","2014","06",101410.7
"66031","2014","06",101309.12
"66032","2014","06",101207.54
"66033","2014","06",101207.54
"66034","2014","06",101173.68
"66035","2014","06",101139.82
"66036","2014","06",101139.82
"66037","2014","06",101580
"66038","2014","06",101105.96
"66039","2014","06",101072.1
"66040","2014","06",101038.24
"66041","2014","06",101072.1
"66042","2014","06",101580
"66043","2014","06",101139.82
"66044","2014","06",101173.68
"66045","2014","06",101580
"66046","2014","06",101207.54
"66047","2014","06",101580
"66048","2014","06",101207.54
"66049","2014","06",101241.4
"66050","2014","06",101241.4
"66051","2014","06",101241.4
"66052","2014","06",101580
"66053","2014","06",101275.26
"66054","2014","06",101241.4
"66055","2014","06",101241.4
"66056","2014","06",101207.54
"66057","2014","06",101241.4
"66058","2014","06",101309.12
"66059","2014","06",101376.84
"66060","2014","06",101410.7
"66061","2014","06",101478.42
"66062","2014","06",101546.14
"66063","2014","06",101546.14
"66064","2014","06",101546.14
"66065","2014","06",101478.42
"66066","2014","06",101580
"66067","2014","06",101444.56
"66068","2014","06",101342.98
"66069","2014","06",101342.98
"66070","2014","06",101309.12
"66071","2014","06",101342.98
"66072","2014","06",101376.84
"66073","2014","06",101410.7
"66074","2014","06",101410.7
"66075","2014","06",101410.7
"66076","2014","06",101410.7
"66077","2014","06",101410.7
"66078","2014","06",101444.56
"66079","2014","06",101410.7
"66080","2014","06",101376.84
"66081","2014","06",101376.84
"66082","2014","06",101342.98
"66083","2014","06",101342.98
"66084","2014","06",101342.98
"66085","2014","06",101376.84
"66086","2014","06",101410.7
"66087","2014","06",101444.56
"66088","2014","06",101410.7
"66089","2014","06",101512.28
"66090","2014","06",101444.56
"66091","2014","06",101580
"66092","2014","06",101478.42
"66093","2014","06",101512.28
"66094","2014","06",101512.28
"66095","2014","06",101512.28
"66096","2014","06",101580
"66097","2014","06",101613.86
"66098","2014","06",101512.28
"66099","2014","06",101444.56
"66100","2014","06",101376.84
"66101","2014","06",101410.7
"66102","2014","06",101478.42
"66103","2014","06",101478.42
"66104","2014","06",101478.42
"66105","2014","06",101512.28
"66106","2014","06",101478.42
"66107","2014","06",101512.28
"66108","2014","06",101580
"66109","2014","06",101546.14
"66110","2014","06",101512.28
"66111","2014","06",101478.42
"66112","2014","06",101478.42
"66113","2014","06",101580
"66114","2014","06",101580
"66115","2014","06",101580
"66116","2014","06",101580
"66117","2014","06",101546.14
"66118","2014","06",101580
"66119","2014","06",101580
"66120","2014","06",101681.58
"66121","2014","06",101715.44
"66122","2014","06",101749.3
"66123","2014","06",101681.58
"66124","2014","06",101647.72
"66125","2014","06",101580
"66126","2014","06",101613.86
"66127","2014","06",101613.86
"66128","2014","06",101613.86
"66129","2014","06",101546.14
"66130","2014","06",101546.14
"66131","2014","06",101546.14
"66132","2014","06",101546.14
"66133","2014","06",101613.86
"66134","2014","06",101580
"66135","2014","06",101512.28
"66136","2014","06",101512.28
"66137","2014","06",101613.86
"66138","2014","06",101647.72
"66139","2014","06",101681.58
"66140","2014","06",101681.58
"66141","2014","06",101580
"66142","2014","06",101647.72
"66143","2014","06",101613.86
"66144","2014","06",101681.58
"66145","2014","06",101715.44
"66146","2014","06",101783.16
"66147","2014","06",101783.16
"66148","2014","06",101715.44
"66149","2014","06",101681.58
"66150","2014","06",101681.58
"66151","2014","06",101681.58
"66152","2014","06",101681.58
"66153","2014","06",101613.86
"66154","2014","06",101580
"66155","2014","06",101512.28
"66156","2014","06",101512.28
"66157","2014","06",101512.28
"66158","2014","06",101444.56
"66159","2014","06",101478.42
"66160","2014","06",101444.56
"66161","2014","06",101376.84
"66162","2014","06",101444.56
"66163","2014","06",101444.56
"66164","2014","06",101478.42
"66165","2014","06",101444.56
"66166","2014","06",101580
"66167","2014","06",101580
"66168","2014","07",101410.7
"66169","2014","07",101410.7
"66170","2014","07",101410.7
"66171","2014","07",101410.7
"66172","2014","07",101478.42
"66173","2014","07",101512.28
"66174","2014","07",101478.42
"66175","2014","07",101410.7
"66176","2014","07",101309.12
"66177","2014","07",101275.26
"66178","2014","07",101275.26
"66179","2014","07",101241.4
"66180","2014","07",101241.4
"66181","2014","07",101241.4
"66182","2014","07",101207.54
"66183","2014","07",101580
"66184","2014","07",101580
"66185","2014","07",101275.26
"66186","2014","07",101309.12
"66187","2014","07",101309.12
"66188","2014","07",101342.98
"66189","2014","07",101275.26
"66190","2014","07",101342.98
"66191","2014","07",101342.98
"66192","2014","07",101376.84
"66193","2014","07",101376.84
"66194","2014","07",101580
"66195","2014","07",101376.84
"66196","2014","07",101342.98
"66197","2014","07",101309.12
"66198","2014","07",101342.98
"66199","2014","07",101444.56
"66200","2014","07",101512.28
"66201","2014","07",101444.56
"66202","2014","07",101376.84
"66203","2014","07",101410.7
"66204","2014","07",101410.7
"66205","2014","07",101342.98
"66206","2014","07",101342.98
"66207","2014","07",101342.98
"66208","2014","07",101376.84
"66209","2014","07",101376.84
"66210","2014","07",101376.84
"66211","2014","07",101410.7
"66212","2014","07",101444.56
"66213","2014","07",101410.7
"66214","2014","07",101342.98
"66215","2014","07",101410.7
"66216","2014","07",101410.7
"66217","2014","07",101410.7
"66218","2014","07",101444.56
"66219","2014","07",101580
"66220","2014","07",101478.42
"66221","2014","07",101512.28
"66222","2014","07",101546.14
"66223","2014","07",101580
"66224","2014","07",101647.72
"66225","2014","07",101681.58
"66226","2014","07",101613.86
"66227","2014","07",101546.14
"66228","2014","07",101512.28
"66229","2014","07",101444.56
"66230","2014","07",101512.28
"66231","2014","07",101512.28
"66232","2014","07",101546.14
"66233","2014","07",101512.28
"66234","2014","07",101512.28
"66235","2014","07",101546.14
"66236","2014","07",101580
"66237","2014","07",101580
"66238","2014","07",101580
"66239","2014","07",101546.14
"66240","2014","07",101647.72
"66241","2014","07",101681.58
"66242","2014","07",101715.44
"66243","2014","07",101715.44
"66244","2014","07",101580
"66245","2014","07",101681.58
"66246","2014","07",101749.3
"66247","2014","07",101749.3
"66248","2014","07",101783.16
"66249","2014","07",101850.88
"66250","2014","07",101884.74
"66251","2014","07",101850.88
"66252","2014","07",101783.16
"66253","2014","07",101715.44
"66254","2014","07",101749.3
"66255","2014","07",101783.16
"66256","2014","07",101783.16
"66257","2014","07",101783.16
"66258","2014","07",101817.02
"66259","2014","07",101817.02
"66260","2014","07",101817.02
"66261","2014","07",101850.88
"66262","2014","07",101884.74
"66263","2014","07",101884.74
"66264","2014","07",101884.74
"66265","2014","07",101884.74
"66266","2014","07",101918.6
"66267","2014","07",101952.46
"66268","2014","07",101986.32
"66269","2014","07",101580
"66270","2014","07",102020.18
"66271","2014","07",102020.18
"66272","2014","07",102020.18
"66273","2014","07",102087.9
"66274","2014","07",102189.48
"66275","2014","07",102223.34
"66276","2014","07",102189.48
"66277","2014","07",102087.9
"66278","2014","07",102087.9
"66279","2014","07",102087.9
"66280","2014","07",102121.76
"66281","2014","07",102087.9
"66282","2014","07",102087.9
"66283","2014","07",102054.04
"66284","2014","07",102054.04
"66285","2014","07",102054.04
"66286","2014","07",102087.9
"66287","2014","07",102121.76
"66288","2014","07",102087.9
"66289","2014","07",101986.32
"66290","2014","07",102087.9
"66291","2014","07",102121.76
"66292","2014","07",102121.76
"66293","2014","07",102121.76
"66294","2014","07",101580
"66295","2014","07",102155.62
"66296","2014","07",102155.62
"66297","2014","07",102189.48
"66298","2014","07",102223.34
"66299","2014","07",102257.2
"66300","2014","07",102257.2
"66301","2014","07",102257.2
"66302","2014","07",102121.76
"66303","2014","07",102087.9
"66304","2014","07",102087.9
"66305","2014","07",102054.04
"66306","2014","07",102054.04
"66307","2014","07",101986.32
"66308","2014","07",101918.6
"66309","2014","07",101884.74
"66310","2014","07",101817.02
"66311","2014","07",101783.16
"66312","2014","07",101580
"66313","2014","07",101850.88
"66314","2014","07",101884.74
"66315","2014","07",101783.16
"66316","2014","07",101850.88
"66317","2014","07",101817.02
"66318","2014","07",101817.02
"66319","2014","07",101783.16
"66320","2014","07",101580
"66321","2014","07",101783.16
"66322","2014","07",101749.3
"66323","2014","07",101749.3
"66324","2014","07",101715.44
"66325","2014","07",101783.16
"66326","2014","07",101850.88
"66327","2014","07",101783.16
"66328","2014","07",101749.3
"66329","2014","07",101749.3
"66330","2014","07",101749.3
"66331","2014","07",101681.58
"66332","2014","07",101681.58
"66333","2014","07",101681.58
"66334","2014","07",101580
"66335","2014","07",101546.14
"66336","2014","07",101512.28
"66337","2014","07",101546.14
"66338","2014","07",101647.72
"66339","2014","07",101613.86
"66340","2014","07",101546.14
"66341","2014","07",101546.14
"66342","2014","07",101681.58
"66343","2014","07",101478.42
"66344","2014","07",101444.56
"66345","2014","07",101580
"66346","2014","07",101444.56
"66347","2014","07",101444.56
"66348","2014","07",101410.7
"66349","2014","07",101444.56
"66350","2014","07",101444.56
"66351","2014","07",101512.28
"66352","2014","07",101613.86
"66353","2014","07",101681.58
"66354","2014","07",101715.44
