DATE,HourlySeaLevelPressure
2012-09-26T01:53:00,30.02
2012-09-26T02:53:00,30.02
2012-09-26T03:53:00,30.02
2012-09-26T04:53:00,30.04
2012-09-26T05:53:00,30.07
2012-09-26T06:53:00,30.09
2012-09-26T07:53:00,30.06
2012-09-26T08:53:00,30.03
2012-09-26T09:53:00,30.02
2012-09-26T10:53:00,30.01
2012-09-26T11:53:00,30
2012-09-26T12:53:00,29.98
2012-09-26T13:53:00,29.98
2012-09-26T14:53:00,29.98
2012-09-26T15:53:00,29.98
2012-09-26T16:53:00,30.01
2012-09-26T17:53:00,30.04
2012-09-26T18:53:00,30.06
2012-09-26T19:53:00,30.07
2012-09-26T20:53:00,30.06
2012-09-26T21:53:00,30.06
2012-09-26T22:53:00,30.07
2012-09-26T23:53:00,30.07
2012-09-26T23:59:00,
2012-09-27T00:53:00,30.08
2012-09-27T01:53:00,30.08
2012-09-27T02:53:00,30.08
2012-09-27T03:53:00,30.09
2012-09-27T04:53:00,30.1
2012-09-27T05:53:00,30.14
2012-09-27T06:53:00,30.17
2012-09-27T07:53:00,30.14
2012-09-27T08:53:00,30.11
2012-09-27T09:53:00,30.09
2012-09-27T10:53:00,30.09
2012-09-27T11:53:00,30.09
2012-09-27T12:53:00,30.06
2012-09-27T13:53:00,30.04
2012-09-27T14:53:00,30.03
2012-09-27T15:53:00,30.03
2012-09-27T16:53:00,30.03
2012-09-27T17:53:00,30.06
2012-09-27T18:53:00,30.1
2012-09-27T19:53:00,30.09
2012-09-27T20:53:00,30.07
2012-09-27T21:53:00,30.07
2012-09-27T22:53:00,30.07
2012-09-27T23:53:00,30.07
2012-09-27T23:59:00,
2012-09-28T00:53:00,30.06
2012-09-28T01:53:00,30.06
2012-09-28T02:53:00,30.07
2012-09-28T03:53:00,30.07
2012-09-28T04:53:00,30.09
2012-09-28T05:53:00,30.12
2012-09-28T06:53:00,30.15
2012-09-28T07:53:00,30.12
2012-09-28T08:53:00,30.1
2012-09-28T09:53:00,30.08
2012-09-28T10:53:00,30.06
2012-09-28T11:53:00,30.06
2012-09-28T12:53:00,30.03
2012-09-28T13:53:00,30.02
2012-09-28T14:53:00,30.01
2012-09-28T15:53:00,30
2012-09-28T16:53:00,30.03
2012-09-28T17:53:00,30.06
2012-09-28T18:53:00,30.1
2012-09-28T19:53:00,30.1
2012-09-28T20:53:00,30.09
2012-09-28T21:53:00,30.1
2012-09-28T22:53:00,30.1
2012-09-28T23:53:00,30.11
2012-09-28T23:59:00,
2012-09-29T00:53:00,30.12
2012-09-29T01:53:00,30.12
2012-09-29T02:53:00,30.13
2012-09-29T03:53:00,30.14
2012-09-29T04:53:00,30.17
2012-09-29T05:53:00,30.21
2012-09-29T06:53:00,30.24
2012-09-29T07:53:00,30.23
2012-09-29T08:53:00,30.19
2012-09-29T09:53:00,30.19
2012-09-29T10:53:00,30.18
2012-09-29T11:53:00,30.17
2012-09-29T12:53:00,30.15
2012-09-29T13:53:00,30.14
2012-09-29T14:53:00,30.13
2012-09-29T15:53:00,30.14
2012-09-29T16:53:00,30.17
2012-09-29T17:53:00,30.2
2012-09-29T18:53:00,30.24
2012-09-29T19:53:00,30.23
2012-09-29T20:53:00,30.22
2012-09-29T21:53:00,30.22
2012-09-29T22:53:00,30.23
2012-09-29T23:53:00,30.23
2012-09-29T23:59:00,
2012-09-30T00:53:00,30.24
2012-09-30T01:53:00,30.24
2012-09-30T02:53:00,30.24
2012-09-30T03:53:00,30.27
2012-09-30T04:53:00,30.29
2012-09-30T05:53:00,30.31
2012-09-30T06:53:00,30.34
2012-09-30T07:53:00,30.32
2012-09-30T08:53:00,30.29
2012-09-30T09:53:00,30.27
2012-09-30T10:53:00,30.25
2012-09-30T11:53:00,30.25
2012-09-30T12:53:00,30.23
2012-09-30T13:53:00,30.21
2012-09-30T14:53:00,30.2
2012-09-30T15:53:00,30.19
2012-09-30T16:53:00,30.22
2012-09-30T17:53:00,30.24
2012-09-30T18:53:00,30.29
2012-09-30T19:53:00,30.27
2012-09-30T20:53:00,30.25
2012-09-30T21:53:00,30.25
2012-09-30T22:53:00,30.25
2012-09-30T23:53:00,30.25
2012-09-30T23:59:00,
2012-09-30T23:59:00,
2012-10-01T00:53:00,30.25
2012-10-01T01:53:00,30.25
2012-10-01T02:53:00,30.25
2012-10-01T03:53:00,30.26
2012-10-01T04:53:00,30.28
2012-10-01T05:53:00,30.31
2012-10-01T06:53:00,30.34
2012-10-01T07:53:00,30.32
2012-10-01T08:53:00,30.27
2012-10-01T09:53:00,30.24
2012-10-01T10:53:00,30.24
2012-10-01T11:53:00,30.22
2012-10-01T12:53:00,30.19
2012-10-01T13:53:00,30.17
2012-10-01T14:53:00,30.15
2012-10-01T15:53:00,30.15
2012-10-01T16:53:00,30.17
2012-10-01T17:53:00,30.19
2012-10-01T18:53:00,30.22
2012-10-01T19:53:00,30.21
2012-10-01T20:53:00,30.18
2012-10-01T21:53:00,30.18
2012-10-01T22:53:00,30.16
2012-10-01T23:53:00,30.16
2012-10-01T23:59:00,
2012-10-02T00:53:00,30.15
2012-10-02T01:53:00,30.14
2012-10-02T02:53:00,30.14
2012-10-02T03:53:00,30.13
2012-10-02T04:53:00,30.16
2012-10-02T05:53:00,30.18
2012-10-02T06:53:00,30.19
2012-10-02T07:53:00,30.16
2012-10-02T08:53:00,30.14
2012-10-02T09:53:00,30.11
2012-10-02T10:53:00,30.08
2012-10-02T11:53:00,30.07
2012-10-02T12:53:00,30.03
2012-10-02T13:53:00,30.03
2012-10-02T14:53:00,30.03
2012-10-02T15:53:00,30.03
2012-10-02T16:53:00,30.06
2012-10-02T17:53:00,30.09
2012-10-02T18:53:00,30.11
2012-10-02T19:53:00,30.1
2012-10-02T20:53:00,30.07
2012-10-02T21:53:00,30.07
2012-10-02T22:53:00,30.06
2012-10-02T23:53:00,30.06
2012-10-02T23:59:00,
2012-10-03T00:53:00,30.07
2012-10-03T01:53:00,30.08
2012-10-03T02:53:00,30.07
2012-10-03T03:53:00,30.09
2012-10-03T04:53:00,30.11
2012-10-03T05:53:00,30.14
2012-10-03T06:53:00,30.16
2012-10-03T07:53:00,30.13
2012-10-03T08:53:00,30.09
2012-10-03T09:53:00,30.07
2012-10-03T10:53:00,30.07
2012-10-03T11:53:00,30.06
2012-10-03T12:53:00,30.04
2012-10-03T13:53:00,30.04
2012-10-03T14:53:00,30.04
2012-10-03T15:53:00,30.05
2012-10-03T16:53:00,30.08
2012-10-03T17:53:00,30.11
2012-10-03T18:53:00,30.14
2012-10-03T19:53:00,30.13
2012-10-03T20:53:00,30.11
2012-10-03T21:53:00,30.1
2012-10-03T22:53:00,30.1
2012-10-03T23:53:00,30.1
2012-10-03T23:59:00,
2012-10-04T00:53:00,30.11
2012-10-04T01:53:00,30.11
2012-10-04T02:53:00,30.11
2012-10-04T03:53:00,30.12
2012-10-04T04:53:00,30.14
2012-10-04T05:53:00,30.16
2012-10-04T06:53:00,30.19
2012-10-04T07:53:00,30.17
2012-10-04T08:53:00,30.14
2012-10-04T09:53:00,30.14
2012-10-04T10:53:00,30.14
2012-10-04T11:53:00,30.14
2012-10-04T12:53:00,30.13
2012-10-04T13:53:00,30.14
2012-10-04T14:53:00,30.14
2012-10-04T15:53:00,30.15
2012-10-04T16:53:00,30.15
2012-10-04T17:53:00,30.18
2012-10-04T18:53:00,30.2
2012-10-04T19:53:00,30.19
2012-10-04T20:53:00,30.17
2012-10-04T21:53:00,30.15
2012-10-04T22:53:00,30.16
2012-10-04T23:53:00,30.16
2012-10-04T23:59:00,
2012-10-05T00:53:00,30.17
2012-10-05T01:53:00,30.16
2012-10-05T02:53:00,30.16
2012-10-05T03:53:00,30.14
2012-10-05T04:53:00,30.16
2012-10-05T05:53:00,30.19
2012-10-05T06:53:00,30.21
2012-10-05T07:53:00,30.19
2012-10-05T08:53:00,30.16
2012-10-05T09:53:00,30.14
2012-10-05T10:53:00,30.13
2012-10-05T11:53:00,30.12
2012-10-05T12:53:00,30.11
2012-10-05T13:53:00,30.1
2012-10-05T14:53:00,30.09
2012-10-05T15:53:00,30.09
2012-10-05T16:53:00,30.1
2012-10-05T17:53:00,30.12
2012-10-05T18:53:00,30.12
2012-10-05T19:53:00,30.11
2012-10-05T20:53:00,30.08
2012-10-05T21:53:00,30.09
2012-10-05T22:53:00,30.09
2012-10-05T23:53:00,30.11
2012-10-05T23:59:00,
2012-10-06T00:53:00,30.11
2012-10-06T01:53:00,30.1
2012-10-06T02:53:00,30.09
2012-10-06T03:53:00,30.1
2012-10-06T04:53:00,30.11
2012-10-06T05:53:00,30.12
2012-10-06T06:53:00,30.13
2012-10-06T07:53:00,30.1
2012-10-06T08:53:00,30.06
2012-10-06T09:53:00,30.04
2012-10-06T10:53:00,30.04
2012-10-06T11:53:00,30.03
2012-10-06T12:53:00,30.01
2012-10-06T13:53:00,30
2012-10-06T14:53:00,30.01
2012-10-06T15:53:00,30.03
2012-10-06T16:53:00,30.05
2012-10-06T17:53:00,30.06
2012-10-06T18:53:00,30.07
2012-10-06T19:53:00,30.06
2012-10-06T20:53:00,30.03
2012-10-06T21:53:00,30.02
2012-10-06T22:53:00,30.02
2012-10-06T23:53:00,30.02
2012-10-06T23:59:00,
2012-10-07T00:53:00,30.03
2012-10-07T01:53:00,30.02
2012-10-07T02:53:00,30.03
2012-10-07T03:53:00,30.04
2012-10-07T04:53:00,30.06
2012-10-07T05:53:00,30.08
2012-10-07T06:53:00,30.1
2012-10-07T07:53:00,30.09
2012-10-07T08:53:00,30.04
2012-10-07T09:53:00,30.02
2012-10-07T10:53:00,30
2012-10-07T11:53:00,29.98
2012-10-07T12:53:00,29.97
2012-10-07T13:53:00,29.96
2012-10-07T14:53:00,29.97
2012-10-07T15:53:00,29.98
2012-10-07T16:53:00,29.98
2012-10-07T17:53:00,30.01
2012-10-07T18:53:00,30.03
2012-10-07T19:53:00,30.02
2012-10-07T20:53:00,29.99
2012-10-07T21:53:00,29.98
2012-10-07T22:53:00,29.99
2012-10-07T23:53:00,30
2012-10-07T23:59:00,
2012-10-08T00:53:00,30
2012-10-08T01:53:00,30
2012-10-08T02:53:00,30.01
2012-10-08T03:53:00,30.03
2012-10-08T04:53:00,30.03
2012-10-08T05:53:00,30.04
2012-10-08T06:53:00,30.05
2012-10-08T07:53:00,30.03
2012-10-08T08:53:00,29.99
2012-10-08T09:53:00,29.96
2012-10-08T10:53:00,29.96
2012-10-08T11:53:00,29.96
2012-10-08T12:53:00,29.96
2012-10-08T13:53:00,29.97
2012-10-08T14:53:00,29.97
2012-10-08T15:53:00,29.98
2012-10-08T16:53:00,29.98
2012-10-08T17:53:00,30.01
2012-10-08T18:53:00,30.03
2012-10-08T19:53:00,30.03
2012-10-08T20:53:00,30.01
2012-10-08T21:53:00,30.01
2012-10-08T22:53:00,30
2012-10-08T23:53:00,30.01
2012-10-08T23:59:00,
2012-10-09T00:53:00,30.02
2012-10-09T01:53:00,30.03
2012-10-09T02:53:00,30.03
2012-10-09T03:53:00,30.03
2012-10-09T04:53:00,30.03
2012-10-09T05:53:00,30.04
2012-10-09T06:53:00,30.06
2012-10-09T07:53:00,30.05
2012-10-09T08:53:00,30.02
2012-10-09T09:53:00,30.01
2012-10-09T10:23:00,
2012-10-09T10:53:00,29.99
2012-10-09T11:53:00,29.97
2012-10-09T12:53:00,29.96
2012-10-09T13:53:00,29.95
2012-10-09T14:53:00,29.95
2012-10-09T15:53:00,29.94
2012-10-09T16:53:00,29.96
2012-10-09T17:53:00,29.98
2012-10-09T18:53:00,30
2012-10-09T19:53:00,29.98
2012-10-09T20:53:00,29.95
2012-10-09T21:53:00,29.94
2012-10-09T22:53:00,29.93
2012-10-09T23:53:00,29.92
2012-10-09T23:59:00,
2012-10-10T00:53:00,29.93
2012-10-10T01:53:00,29.94
2012-10-10T02:53:00,29.93
2012-10-10T03:53:00,29.95
2012-10-10T04:53:00,29.97
2012-10-10T05:53:00,29.98
2012-10-10T06:53:00,30.01
2012-10-10T07:53:00,29.99
2012-10-10T08:53:00,29.96
2012-10-10T09:53:00,29.92
2012-10-10T10:53:00,29.91
2012-10-10T11:53:00,29.88
2012-10-10T12:53:00,29.86
2012-10-10T13:53:00,29.87
2012-10-10T14:53:00,29.86
2012-10-10T15:53:00,29.88
2012-10-10T16:53:00,29.9
2012-10-10T17:53:00,29.92
2012-10-10T18:53:00,29.94
2012-10-10T19:53:00,29.93
2012-10-10T20:53:00,29.91
2012-10-10T21:53:00,29.89
2012-10-10T22:53:00,29.91
2012-10-10T23:53:00,29.91
2012-10-10T23:59:00,
2012-10-11T00:53:00,29.91
2012-10-11T01:53:00,29.9
2012-10-11T02:53:00,29.89
2012-10-11T03:53:00,29.9
2012-10-11T04:53:00,29.91
2012-10-11T05:53:00,29.91
2012-10-11T06:53:00,29.91
2012-10-11T07:53:00,29.93
2012-10-11T08:53:00,29.86
2012-10-11T09:53:00,29.83
2012-10-11T10:53:00,29.86
2012-10-11T11:53:00,29.88
2012-10-11T12:53:00,29.88
2012-10-11T13:53:00,29.85
2012-10-11T14:53:00,29.86
2012-10-11T15:53:00,29.85
2012-10-11T16:53:00,29.87
2012-10-11T17:53:00,29.89
2012-10-11T18:53:00,29.9
2012-10-11T19:53:00,29.9
2012-10-11T20:53:00,29.86
2012-10-11T21:53:00,29.86
2012-10-11T22:53:00,29.87
2012-10-11T23:53:00,29.86
2012-10-11T23:59:00,
2012-10-12T00:53:00,29.87
2012-10-12T01:53:00,29.88
2012-10-12T02:53:00,29.88
2012-10-12T03:53:00,29.9
2012-10-12T04:51:00,
2012-10-12T04:53:00,29.92
2012-10-12T05:02:00,
2012-10-12T05:53:00,29.94
2012-10-12T06:53:00,29.96
2012-10-12T07:06:00,
2012-10-12T07:16:00,
2012-10-12T07:53:00,29.97
2012-10-12T08:53:00,29.96
2012-10-12T09:53:00,29.98
2012-10-12T10:53:00,30
2012-10-12T11:53:00,30
2012-10-12T12:53:00,30
2012-10-12T13:53:00,30.02
2012-10-12T14:53:00,30.03
2012-10-12T15:53:00,30.04
2012-10-12T16:53:00,30.08
2012-10-12T17:53:00,30.11
2012-10-12T18:53:00,30.15
2012-10-12T19:53:00,30.16
2012-10-12T20:53:00,30.17
2012-10-12T21:53:00,30.19
2012-10-12T22:53:00,30.21
2012-10-12T23:53:00,30.2
2012-10-12T23:59:00,
2012-10-13T00:53:00,30.22
2012-10-13T01:53:00,30.23
2012-10-13T02:53:00,30.24
2012-10-13T03:53:00,30.25
2012-10-13T04:53:00,30.27
2012-10-13T05:53:00,30.31
2012-10-13T06:53:00,30.34
2012-10-13T07:53:00,30.33
2012-10-13T08:53:00,30.3
2012-10-13T09:53:00,30.29
2012-10-13T10:53:00,30.29
2012-10-13T11:53:00,30.28
2012-10-13T12:53:00,30.27
2012-10-13T13:53:00,30.26
2012-10-13T14:53:00,30.25
2012-10-13T15:53:00,30.24
2012-10-13T16:53:00,30.27
2012-10-13T17:53:00,30.3
2012-10-13T18:53:00,30.33
2012-10-13T19:53:00,30.33
2012-10-13T20:53:00,30.32
2012-10-13T21:53:00,30.29
2012-10-13T22:53:00,30.29
2012-10-13T23:53:00,30.27
2012-10-13T23:59:00,
2012-10-14T00:53:00,30.3
2012-10-14T01:53:00,30.3
2012-10-14T02:53:00,30.28
2012-10-14T03:53:00,30.29
2012-10-14T04:53:00,30.32
2012-10-14T05:53:00,30.35
2012-10-14T06:53:00,30.36
2012-10-14T07:53:00,30.34
2012-10-14T08:53:00,30.3
2012-10-14T09:53:00,30.26
2012-10-14T10:53:00,30.27
2012-10-14T11:53:00,30.24
2012-10-14T12:53:00,30.2
2012-10-14T13:53:00,30.19
2012-10-14T14:53:00,30.19
2012-10-14T15:53:00,30.18
2012-10-14T16:53:00,30.2
2012-10-14T17:53:00,30.23
2012-10-14T18:53:00,30.24
2012-10-14T19:53:00,30.22
2012-10-14T20:53:00,30.18
2012-10-14T21:53:00,30.16
2012-10-14T22:53:00,30.16
2012-10-14T23:53:00,30.15
2012-10-14T23:59:00,
2012-10-15T00:53:00,30.13
2012-10-15T01:53:00,30.13
2012-10-15T02:53:00,30.11
2012-10-15T03:53:00,30.13
2012-10-15T04:53:00,30.16
2012-10-15T05:53:00,30.19
2012-10-15T06:53:00,30.21
2012-10-15T07:53:00,30.22
2012-10-15T08:53:00,30.19
2012-10-15T09:53:00,30.15
2012-10-15T10:53:00,30.14
2012-10-15T11:53:00,30.11
2012-10-15T12:53:00,30.07
2012-10-15T13:53:00,30.06
2012-10-15T14:53:00,30.06
2012-10-15T15:53:00,30.06
2012-10-15T16:53:00,30.09
2012-10-15T17:53:00,30.12
2012-10-15T18:53:00,30.14
2012-10-15T19:53:00,30.14
2012-10-15T20:53:00,30.13
2012-10-15T21:53:00,30.1
2012-10-15T22:53:00,30.09
2012-10-15T23:53:00,30.08
2012-10-15T23:59:00,
2012-10-16T00:53:00,30.07
2012-10-16T01:53:00,30.07
2012-10-16T02:53:00,30.05
2012-10-16T03:53:00,30.03
2012-10-16T04:53:00,30.07
2012-10-16T05:53:00,30.09
2012-10-16T06:53:00,30.1
2012-10-16T07:53:00,30.09
2012-10-16T08:53:00,30.05
2012-10-16T09:53:00,30.04
2012-10-16T10:53:00,30.03
2012-10-16T11:53:00,30.02
2012-10-16T12:53:00,30
2012-10-16T13:53:00,29.98
2012-10-16T14:53:00,29.99
2012-10-16T15:53:00,29.99
2012-10-16T16:53:00,30.02
2012-10-16T17:53:00,30.04
2012-10-16T18:53:00,30.07
2012-10-16T19:53:00,30.06
2012-10-16T20:53:00,30.05
2012-10-16T21:53:00,30.03
2012-10-16T22:53:00,30.06
2012-10-16T23:53:00,30.06
2012-10-16T23:59:00,
2012-10-17T00:53:00,30.09
2012-10-17T01:53:00,30.08
2012-10-17T02:53:00,30.07
2012-10-17T03:53:00,30.09
2012-10-17T04:53:00,30.12
2012-10-17T05:53:00,30.15
2012-10-17T06:53:00,30.17
2012-10-17T07:53:00,30.18
2012-10-17T08:53:00,30.13
2012-10-17T09:53:00,30.13
2012-10-17T10:53:00,30.11
2012-10-17T11:53:00,30.11
2012-10-17T12:53:00,30.08
2012-10-17T13:53:00,30.07
2012-10-17T14:53:00,30.07
2012-10-17T15:53:00,30.1
2012-10-17T16:53:00,30.13
2012-10-17T17:53:00,30.16
2012-10-17T18:53:00,30.19
2012-10-17T19:53:00,30.19
2012-10-17T20:53:00,30.18
2012-10-17T21:53:00,30.19
2012-10-17T22:53:00,30.18
2012-10-17T23:53:00,30.2
2012-10-17T23:59:00,
2012-10-18T00:53:00,30.19
2012-10-18T01:53:00,30.2
2012-10-18T02:53:00,30.19
2012-10-18T03:53:00,30.2
2012-10-18T04:53:00,30.24
2012-10-18T05:53:00,30.26
2012-10-18T06:53:00,30.28
2012-10-18T07:53:00,30.27
2012-10-18T08:53:00,30.23
2012-10-18T09:53:00,30.21
2012-10-18T10:53:00,30.2
2012-10-18T11:53:00,30.17
2012-10-18T12:53:00,30.15
2012-10-18T13:53:00,30.12
2012-10-18T14:53:00,30.14
2012-10-18T15:53:00,30.14
2012-10-18T16:53:00,30.16
2012-10-18T17:53:00,30.19
2012-10-18T18:53:00,30.22
2012-10-18T19:53:00,30.19
2012-10-18T20:53:00,30.18
2012-10-18T21:53:00,30.16
2012-10-18T22:53:00,30.14
2012-10-18T23:53:00,30.14
2012-10-18T23:59:00,
2012-10-19T00:53:00,30.13
2012-10-19T01:53:00,30.11
2012-10-19T02:53:00,30.12
2012-10-19T03:53:00,30.12
2012-10-19T04:53:00,30.14
2012-10-19T05:53:00,30.16
2012-10-19T06:53:00,30.17
2012-10-19T07:53:00,30.17
2012-10-19T08:53:00,30.11
2012-10-19T09:02:00,
2012-10-19T09:53:00,30.09
2012-10-19T10:53:00,30.07
2012-10-19T11:53:00,30.05
2012-10-19T12:53:00,30.03
2012-10-19T13:53:00,30.02
2012-10-19T14:53:00,30.01
2012-10-19T15:53:00,30.03
2012-10-19T16:53:00,30.03
2012-10-19T17:53:00,30.06
2012-10-19T18:53:00,30.05
2012-10-19T19:53:00,30.03
2012-10-19T20:53:00,29.99
2012-10-19T21:53:00,29.96
2012-10-19T22:53:00,29.95
2012-10-19T23:53:00,29.93
2012-10-19T23:59:00,
2012-10-20T00:53:00,29.93
2012-10-20T01:53:00,29.91
2012-10-20T02:53:00,29.91
2012-10-20T03:53:00,29.9
2012-10-20T04:53:00,29.9
2012-10-20T05:53:00,29.91
2012-10-20T06:53:00,29.91
2012-10-20T07:53:00,29.87
2012-10-20T08:53:00,29.85
2012-10-20T09:53:00,29.85
2012-10-20T10:53:00,29.83
2012-10-20T11:53:00,29.82
2012-10-20T12:53:00,29.81
2012-10-20T13:53:00,29.78
2012-10-20T14:53:00,29.8
2012-10-20T15:53:00,29.8
2012-10-20T16:53:00,29.8
2012-10-20T17:53:00,29.8
2012-10-20T18:53:00,29.82
2012-10-20T19:53:00,29.8
2012-10-20T20:53:00,29.79
2012-10-20T21:53:00,29.8
2012-10-20T22:53:00,29.79
2012-10-20T23:53:00,29.79
2012-10-20T23:59:00,
2012-10-21T00:53:00,29.79
2012-10-21T01:53:00,29.78
2012-10-21T02:53:00,29.77
2012-10-21T03:53:00,29.76
2012-10-21T04:53:00,29.77
2012-10-21T05:53:00,29.79
2012-10-21T06:53:00,29.8
2012-10-21T07:53:00,29.8
2012-10-21T08:53:00,29.78
2012-10-21T09:53:00,29.78
2012-10-21T10:53:00,29.78
2012-10-21T11:53:00,29.79
2012-10-21T12:53:00,29.79
2012-10-21T13:53:00,29.78
2012-10-21T14:53:00,29.81
2012-10-21T15:53:00,29.79
2012-10-21T16:53:00,29.78
2012-10-21T17:53:00,29.78
2012-10-21T18:53:00,29.75
2012-10-21T19:53:00,29.72
2012-10-21T20:53:00,29.71
2012-10-21T21:53:00,29.69
2012-10-21T22:53:00,29.69
2012-10-21T23:53:00,29.69
2012-10-21T23:59:00,
2012-10-22T00:16:00,
2012-10-22T00:28:00,
2012-10-22T00:38:00,
2012-10-22T00:53:00,29.71
2012-10-22T01:45:00,
2012-10-22T01:53:00,29.71
2012-10-22T02:01:00,
2012-10-22T02:09:00,
2012-10-22T02:19:00,
2012-10-22T02:31:00,
2012-10-22T02:40:00,
2012-10-22T02:49:00,
2012-10-22T02:53:00,29.7
2012-10-22T03:11:00,
2012-10-22T03:32:00,
2012-10-22T03:44:00,
2012-10-22T03:53:00,29.67
2012-10-22T04:03:00,
2012-10-22T04:20:00,
2012-10-22T04:31:00,
2012-10-22T04:38:00,
2012-10-22T04:50:00,
2012-10-22T04:53:00,29.64
2012-10-22T05:02:00,
2012-10-22T05:14:00,
2012-10-22T05:23:00,
2012-10-22T05:36:00,
2012-10-22T05:50:00,
2012-10-22T05:53:00,29.63
2012-10-22T06:09:00,
2012-10-22T06:28:00,
2012-10-22T06:31:00,
2012-10-22T06:41:00,
2012-10-22T06:51:00,
2012-10-22T06:53:00,29.63
2012-10-22T07:00:00,
2012-10-22T07:53:00,29.63
2012-10-22T08:34:00,
2012-10-22T08:40:00,
2012-10-22T08:51:00,
2012-10-22T08:53:00,29.63
2012-10-22T09:00:00,
2012-10-22T09:05:00,
2012-10-22T09:23:00,
2012-10-22T09:44:00,
2012-10-22T09:51:00,
2012-10-22T09:53:00,29.66
2012-10-22T10:03:00,
2012-10-22T10:48:00,
2012-10-22T10:49:00,29.67
2012-10-22T10:56:00,
2012-10-22T11:05:00,
2012-10-22T11:15:00,
2012-10-22T11:25:00,
2012-10-22T11:31:00,
2012-10-22T11:40:00,
2012-10-22T11:51:00,
2012-10-22T11:53:00,29.67
2012-10-22T12:05:00,
2012-10-22T12:37:00,
2012-10-22T12:53:00,29.68
2012-10-22T13:28:00,
2012-10-22T13:43:00,
2012-10-22T13:53:00,29.72
2012-10-22T13:56:00,
2012-10-22T14:04:00,
2012-10-22T14:07:00,
2012-10-22T14:15:00,
2012-10-22T14:20:00,
2012-10-22T14:34:00,
2012-10-22T14:53:00,29.75
2012-10-22T15:00:00,
2012-10-22T15:06:00,
2012-10-22T15:10:00,
2012-10-22T15:15:00,
2012-10-22T15:19:00,
2012-10-22T15:31:00,
2012-10-22T15:36:00,
2012-10-22T15:51:00,
2012-10-22T15:53:00,29.78
2012-10-22T15:58:00,
2012-10-22T16:02:00,
2012-10-22T16:11:00,
2012-10-22T16:53:00,29.77
2012-10-22T17:11:00,
2012-10-22T17:23:00,
2012-10-22T17:29:00,
2012-10-22T17:36:00,
2012-10-22T17:43:00,
2012-10-22T17:51:00,
2012-10-22T17:53:00,29.78
2012-10-22T18:01:00,
2012-10-22T18:53:00,29.8
2012-10-22T19:53:00,29.8
2012-10-22T20:08:00,
2012-10-22T20:30:00,
2012-10-22T20:53:00,29.79
2012-10-22T21:03:00,
2012-10-22T21:17:00,
2012-10-22T21:37:00,
2012-10-22T21:45:00,
2012-10-22T21:51:00,
2012-10-22T21:53:00,29.79
2012-10-22T22:16:00,
2012-10-22T22:31:00,
2012-10-22T22:39:00,
2012-10-22T22:53:00,29.77
2012-10-22T23:01:00,
2012-10-22T23:07:00,
2012-10-22T23:15:00,
2012-10-22T23:29:00,
2012-10-22T23:53:00,29.77
2012-10-22T23:59:00,
2012-10-23T00:21:00,
2012-10-23T00:30:00,
2012-10-23T00:32:00,
2012-10-23T00:38:00,
2012-10-23T00:48:00,
2012-10-23T00:53:00,29.78
2012-10-23T01:20:00,
2012-10-23T01:32:00,
2012-10-23T01:38:00,
2012-10-23T01:53:00,29.79
2012-10-23T02:05:00,
2012-10-23T02:53:00,29.81
2012-10-23T03:53:00,29.84
2012-10-23T04:22:00,
2012-10-23T04:32:00,
2012-10-23T04:53:00,29.86
2012-10-23T04:59:00,
2012-10-23T05:09:00,
2012-10-23T05:25:00,
2012-10-23T05:33:00,
2012-10-23T05:53:00,29.9
2012-10-23T06:06:00,
2012-10-23T06:17:00,
2012-10-23T06:19:00,
2012-10-23T06:29:00,
2012-10-23T06:41:00,
2012-10-23T06:53:00,29.89
2012-10-23T07:53:00,29.93
2012-10-23T08:00:00,
2012-10-23T08:04:00,
2012-10-23T08:12:00,
2012-10-23T08:23:00,
2012-10-23T08:30:00,
2012-10-23T08:38:00,
2012-10-23T08:50:00,
2012-10-23T08:51:00,29.94
2012-10-23T08:53:00,
2012-10-23T08:56:00,
2012-10-23T09:00:00,
2012-10-23T09:03:00,
2012-10-23T09:14:00,
2012-10-23T09:18:00,
2012-10-23T09:25:00,
2012-10-23T09:36:00,
2012-10-23T09:51:00,
2012-10-23T09:53:00,29.95
2012-10-23T09:58:00,
2012-10-23T10:05:00,
2012-10-23T10:12:00,
2012-10-23T10:22:00,
2012-10-23T10:32:00,
2012-10-23T10:53:00,29.96
2012-10-23T11:53:00,29.96
2012-10-23T12:53:00,29.96
2012-10-23T13:53:00,29.96
2012-10-23T14:53:00,29.96
2012-10-23T15:53:00,29.94
2012-10-23T16:53:00,29.96
2012-10-23T17:53:00,29.97
2012-10-23T18:53:00,29.97
2012-10-23T19:53:00,29.96
2012-10-23T20:53:00,29.96
2012-10-23T21:53:00,29.96
2012-10-23T22:53:00,29.95
2012-10-23T23:53:00,29.95
2012-10-23T23:59:00,
2012-10-24T00:53:00,29.96
2012-10-24T01:53:00,29.96
2012-10-24T02:53:00,29.94
2012-10-24T03:12:00,
2012-10-24T03:21:00,
2012-10-24T03:39:00,
2012-10-24T03:46:00,
2012-10-24T03:51:00,
2012-10-24T03:53:00,29.96
2012-10-24T04:04:00,
2012-10-24T04:28:00,
2012-10-24T04:36:00,
2012-10-24T04:53:00,29.96
2012-10-24T05:16:00,
2012-10-24T05:25:00,
2012-10-24T05:31:00,
2012-10-24T05:53:00,29.96
2012-10-24T06:00:00,
2012-10-24T06:02:00,
2012-10-24T06:16:00,
